DATEAPRECV,DCSTAT,KEYVAL,OBJECTID,PROPOSAL,REFVAL,PROPNO,CREATEDBY,MODIFIEDBY,DATE_CREATED,DATE_MODIFIED,STATUS,TRANSACTION_TYPE,SYMBOL,MAP_AREA,X,Y,DECSN,OFFCODE,DCAPPTYP,DCAREATM,DATEAPVAL,MAP_X,MAP_Y,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,DCPREAPP
2025/05/28 00:00:00+00,REF,SWYUIMSJN1H00,12652277,"External alterations to include 1no. externally illuminated hanging sign, 1no. externally illuminated timber nameboard, 1no. non-illuminated fascia sign,  2no. non-illuminated amenity signs, 2no. poster frame signs and repainting of the building",25/01052/LBC,000BN2SJBU000,lharrisonDC2,lharrisonDC2,2025/05/29 14:19:39+00,2025/05/29 14:21:53+00,1,NONE,1,920.72517575,459692,451435,REF,SP,LBC,WEST,2025/05/29 00:00:00+00,459692.46619223,451435.32938375,53.9555751765225,-1.09182477154747,,F
2025/05/29 00:00:00+00,HAPP,SX125FSJ0GB00,12652278,Single storey side extension and replacement frames/roof to existing conservatory following demolition of detached garage,25/01069/FUL,0026AWSJBU000,lharrisonDC2,lharrisonDC2,2025/05/29 14:46:35+00,2025/05/29 14:46:35+00,1,NONE,1,218.55694312,460096,457905,HAPP,LWARSA,FUL,WEST,2025/06/12 00:00:00+00,460096.33702665,457905.07944014,54.0136690993941,-1.08439702175772,,F
2025/12/08 00:00:00+00,PCO,T6XYLUSJI5000,12652279,"Conversion of former doctors surgery to 1no. dwelling with associated external alterations and conversion of former water tower to 1no. dwelling, single storey ground floor extension and erection of a double garage to side",25/02437/FUL,001WDYSJBU000,lharrisonDC2,lharrisonDC2,2025/12/08 14:02:53+00,2025/12/08 14:02:53+00,1,NONE,1,1263.55420857,468097,444872,,SJ,FUL,EAST,2025/12/09 00:00:00+00,468096.73929597,444872.32470125,53.8955620939127,-.965231791192365,,F
2025/12/08 00:00:00+00,PCO,T6YKO1SJ0GB00,12652280,Change of use from dwelling house (use Class C3) to House in Multiple Occupation (use Class C4) - resubmission,25/02438/FUL,001NG0SJBU000,lharrisonDC2,lharrisonDC2,2025/12/08 16:13:45+00,2025/12/08 16:13:45+00,1,NONE,1,322.06845,461943,451642,,ADOWNE,FUL,EAST,2025/12/16 00:00:00+00,461942.73364009,451641.89352191,53.9571674548478,-1.05749575492258,,F
2025/12/08 00:00:00+00,PERLHE,T6YLA3SJ0GB00,12652281,"Erection of single storey extension extending 6.00 metres beyond the rear wall of the original house, with a height to the eaves of 3.0 metres and a total height of 3.0 metres",25/02439/LHE,0026AWSJBU000,lharrisonDC2,lharrisonDC2,2025/12/08 16:21:37+00,2025/12/08 16:21:37+00,1,NONE,1,218.712314,460096,457905,PERLHE,CORGAN,LHE,WEST,2025/12/09 00:00:00+00,460096.33238021,457905.07699032,54.0136690779187,-1.08439709313743,,F
2025/12/15 00:00:00+00,PCO,T7AX1SSJI8I00,12652282,"Conversion of ground floor of no.16 from residential (Use Class C3) to commercial (Use Class E),change of use of upper floors from residential to 4no. short term holiday let apartments (sui generis) and change of use of No.15 to a short term holiday let (sui generis), together with extension and alterations to buildings including roof terrace",25/02492/FUL,0000FUSJBU000,lharrisonDC2,lharrisonDC2,2025/12/17 10:26:24+00,2025/12/17 10:26:24+00,1,NONE,1,104.905,459926,451837,,SP,FUL,WEST,2025/12/16 00:00:00+00,459925.87124733,451837.13044013,53.9591590631879,-1.08818960660322,,F
2025/12/15 00:00:00+00,PCO,T7AX22SJI8K00,12652283,"Internal and external alterations to facilitate conversion of ground floor of no.16 from residential (Use Class C3) to commercial (Use Class E),change of use of upper floors from residential to 4no. short term holiday let apartments (sui generis) and change of use of No.15 to a short term holiday let (sui generis), together with extension and alterations to buildings including roof terrace",25/02493/LBC,0000FUSJBU000,lharrisonDC2,lharrisonDC2,2025/12/17 10:38:11+00,2025/12/17 10:38:11+00,1,NONE,1,104.3,459926,451837,,SP,LBC,WEST,2025/12/16 00:00:00+00,459925.87759241,451837.07254797,53.9591585422021,-1.08818952126438,,F
2025/12/16 00:00:00+00,PCO,T7DGOFSJI9N00,12652284,"Variation of conditions 2 (plans and documents), 4 (drainage), 6 (landscaping), 9 (archaeology), 10 (ecological design strategy), 11 (CEMS), 12 (soil management), 14 (HMMP), 16 (Biodiversity Enhancements) and 17 (grasscrete track) of permitted application 24/01851/FULM to amend the approved plans and reference revised technical documents.",25/02508/FUL,PLORA7SJ05Y00,lharrisonDC2,lharrisonDC2,2025/12/17 11:50:27+00,2025/12/17 11:50:27+00,1,NONE,1,20414.42085839,464161,451571,,LCRIPP,FUL,EAST,2025/12/17 00:00:00+00,464160.7695686,451571.14482994,53.9562618565568,-1.02371359761549,,F
2025/12/17 00:00:00+00,PCO,T7EMABSJI9V00,12652285,"Single storey front and side extensions, first floor side extension, dormers to front and rear and erection of detached garage to side",25/02510/FUL,000GQJSJBU000,zpadleyDC2,zpadleyDC2,2025/12/17 12:20:11+00,2025/12/17 12:20:11+00,1,NONE,1,255.59353811,456538,446842,,CWRIGH,FUL,WEST,2026/01/07 00:00:00+00,456538.16293944,446841.95115198,53.9146493046982,-1.14073585565239,,F
2025/06/19 00:00:00+00,HAPP,SY3KCOSJFNH00,12652286,Single storey rear extension,25/01221/FUL,001AY3SJBU000,lharrisonDC2,lharrisonDC2,2025/06/20 10:00:27+00,2025/06/20 10:00:27+00,1,NONE,1,378.43765,465598,455987,HAPP,KSTRET,FUL,EAST,2025/06/20 00:00:00+00,465598.3210816,455986.82965175,53.9957626690145,-1.00086099778118,,F
2025/06/19 00:00:00+00,NOB,SY41UXSJFOH00,12652287,Remedial pruning of 1no. Elm to remove deadwood and clear footpath (in accordance with full specifications in submitted report) - tree in a conservation area,25/01239/TCA,0016EMSJBU000,lharrisonDC2,lharrisonDC2,2025/06/20 10:09:33+00,2025/06/20 10:09:33+00,1,NONE,1,5.43951219,459980,451966,NOB,MSTUBB,TCA,GREEN,2025/06/19 00:00:00+00,459979.66836101,451965.59688759,53.960307313379,-1.08734461893692,,F
2025/06/19 00:00:00+00,PCO,SY41STSJFOC00,12652288,"Non-material amendment to permitted application 23/00608/FULM to alter description to ""Erection of extra care accommodation including no.72 apartments and car park with associated private amenity space, landscaping, substation and vehicular access alterations""",25/01237/NONMAT,I40W5OSJ10000,drobertsDC2,drobertsDC2,2025/06/20 10:11:32+00,2025/06/20 10:11:32+00,1,NONE,1,8636.462527,460059,449780,,EMAT,NONMAT,WEST,2025/06/19 00:00:00+00,460058.68156518,449779.77473927,53.9406550933706,-1.08656980818686,,F
2025/06/20 00:00:00+00,HREF,SY5FT4SJFOU00,12652289,Single storey side/front extension,25/01249/FUL,NLT9QGSJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/20 10:23:10+00,2025/06/20 10:23:10+00,1,NONE,1,507.37954041,469299,453409,HREF,AGALLI,FUL,EAST,2025/06/23 00:00:00+00,469298.50506302,453409.30603466,53.9721184127548,-.945014511711442,,F
2025/06/19 00:00:00+00,PER,SY41VPSJFOL00,12652290,Non-material amendment to permitted application 23/00830/FUL to alter canopy roof height and column materials,25/01241/NONMAT,001TY5SJBU000,drobertsDC2,drobertsDC2,2025/06/20 10:40:45+00,2025/06/20 10:40:45+00,1,NONE,1,295.22766239,462446,453111,PER,PE,NONMAT,EAST,2025/06/19 00:00:00+00,462445.72686074,453110.99543726,53.9703091378628,-1.04953118840137,,F
2025/06/19 00:00:00+00,HAPP,SY3THPSJFO800,12652291,Single storey side and rear extension after removal of garage,25/01236/FUL,000SSPSJBU000,drobertsDC2,drobertsDC2,2025/06/20 11:27:06+00,2025/06/20 11:27:06+00,1,NONE,1,254.5139084,456530,451668,HAPP,SFRANC,FUL,WEST,2025/06/25 00:00:00+00,456530.25840592,451668.00026443,53.9580205882659,-1.1399649876662,,F
2025/06/20 00:00:00+00,PER,SY5FULSJFOX00,12652292,Provision of a temporary 17no. space car park with access from Wilberforce House via The Grove,25/01250/FUL,QF7O80SJ0FV00,lharrisonDC2,lharrisonDC2,2025/06/20 11:45:16+00,2025/06/20 11:45:16+00,1,NONE,1,2234.51932871,458488,448758,PER,EPOT,FUL,WEST,2025/06/26 00:00:00+00,458488.00355297,448758.08389739,53.9316529959653,-1.11068907545602,,F
2025/06/20 00:00:00+00,NOB,SY5OB5SJ0FL00,12652293,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 8m pole adjacent 63 Chapelfields Road,25/01251/TCNOT,HPY0TZSJ10143,jbarnettDC2,jbarnettDC2,2025/06/20 13:13:27+00,2025/06/20 13:13:27+00,1,NONE,1,17.12845736,456200,451068,NOB,LWARSA,TCNOT,WEST,2025/06/20 00:00:00+00,456200.11435711,451067.81348381,53.9526627758928,-1.14510608446613,,F
2025/06/20 00:00:00+00,NOB,SY5P6VSJ0FL00,12652294,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent 38 Ridgeway and 1no. 9m pole adjacent 5 Marston Crescent,25/01253/TCNOT,HPY0TZSJ10143,jbarnettDC2,jbarnettDC2,2025/06/20 13:33:26+00,2025/06/20 13:33:26+00,1,NONE,1,71.24951273,456793,451339,NOB,LWARSA,TCNOT,WEST,2025/06/20 00:00:00+00,456793.16245039,451339.06579317,53.9550358188665,-1.13601992277724,,F
2025/06/20 00:00:00+00,HAPP,SY57HESJFOQ00,12652295,Installation of air source heat pump to side,25/01243/FUL,001TNTSJBU000,lharrisonDC2,lharrisonDC2,2025/06/20 13:54:33+00,2025/06/20 13:54:33+00,1,NONE,1,202.77633332,458936,451374,HAPP,SFRANC,FUL,WEST,2025/06/25 00:00:00+00,458936.49855649,451374.05313498,53.955111007949,-1.10335532906644,,F
2025/10/14 00:00:00+00,PCO,T4498NSJHAV00,12652296,Erection of 2no. dwellings and garages with associated internal access and removal of overflow car parking from the golf course.,25/02047/FUL,001Z60SJBU000,nfirbyDC2,nfirbyDC2,2025/10/14 15:24:58+00,2025/10/14 15:24:58+00,1,NONE,1,1720.97152706,456844,455970,,SP,FUL,WEST,2025/11/21 00:00:00+00,456843.6101046,455970.14104677,53.9966481980487,-1.13438925176319,,F
2025/10/14 00:00:00+00,NOB,T44J8DSJ0BA00,12652297,Notification under regulation 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 11m  high wooden pole adj to 12 Hobgate,25/02055/TCNOT,HPY0UCSJ10080,gmitchDC2,gmitchDC2,2025/10/14 15:32:29+00,2025/10/14 15:32:29+00,1,NONE,1,13.84262068,457922,451359,NOB,MPARK,TCNOT,WEST,2025/10/14 00:00:00+00,457921.81727277,451359.4074583,53.9550937538052,-1.11881878250153,,F
2025/10/14 00:00:00+00,NOB,T44OLOSJ0BA00,12652298,Notification under regulation 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 10m pole side of 77 Moorgate,25/02057/TCNOT,HPY0UMSJ10003,gmitchDC2,gmitchDC2,2025/10/14 15:45:44+00,2025/10/14 15:45:44+00,1,NONE,1,12.19201009,457974,451082,NOB,MPARK,TCNOT,WEST,2025/10/14 00:00:00+00,457973.9682885,451081.57289028,53.9525911211505,-1.11807683285191,,F
2025/10/14 00:00:00+00,PER,T440TJSJHAR00,12652299,Variation of condition 2 of permitted application 22/02146/FUL to alter the approved plans and elevations,25/02045/FUL,002B71SJBU000,lharrisonDC2,lharrisonDC2,2025/10/15 10:43:24+00,2025/10/15 10:43:24+00,1,NONE,1,6611.91494038,466502,453080,PER,ADOWNE,FUL,EAST,2025/10/22 00:00:00+00,466501.6095544,453080.23812715,53.9695279642181,-.987718082767844,,F
2025/10/14 00:00:00+00,HAPP,T44PVJSJHBI00,12652300,Single storey rear extension,25/02060/FUL,000M1RSJBU000,lharrisonDC2,lharrisonDC2,2025/10/15 12:56:22+00,2025/10/15 12:56:22+00,1,NONE,1,404.4225,456798,450829,HAPP,CORGAN,FUL,WEST,2025/10/15 00:00:00+00,456797.89529509,450829.43682583,53.9504554179849,-1.13604245835716,,F
2025/10/14 00:00:00+00,HAPP,T44PUMSJHBG00,12652301,Single storey rear extension,25/02059/FUL,002222SJBU000,lharrisonDC2,lharrisonDC2,2025/10/15 13:01:31+00,2025/10/15 13:01:31+00,1,NONE,1,141.7,459820,452352,HAPP,CORGAN,FUL,WEST,2025/10/15 00:00:00+00,459820.4417178,452352.32484775,53.9638010744721,-1.08969533920489,,F
2025/10/15 00:00:00+00,HAPP,T45VH0SJHBN00,12652302,First floor rear extension,25/02061/FUL,0005FGSJBU000,lharrisonDC2,lharrisonDC2,2025/10/15 13:13:55+00,2025/10/15 13:13:55+00,1,NONE,1,315.8825,456429,446460,HAPP,CWRIGH,FUL,WEST,2025/10/16 00:00:00+00,456429.07459741,446459.73498968,53.9112262814589,-1.14246679179569,,F
2025/10/15 00:00:00+00,INV,T46HJRSJ0GB00,12652303,Certificate of lawfulness for use of ground floor as a private hire taxi officer,25/02063/CLU,001542SJBU000,lharrisonDC2,lharrisonDC2,2025/10/15 15:04:40+00,2026/01/15 11:43:10+00,1,NONE,1,917.8341,460904,452210,,KSTRET,CLU,EAST,,460903.89325181,452209.82819142,53.9623943246291,-1.07321195771571,,F
2025/10/14 00:00:00+00,PER,T44PTQSJHBD00,12652304,Siting of 5no. outdoor seating pods (retrospective),25/02058/FUL,R58V3TSJ0FV00,nfirbyDC2,nfirbyDC2,2025/10/15 15:12:39+00,2025/10/15 15:12:39+00,1,NONE,1,1004.71624691,459938,447637,PER,EPOT,FUL,WEST,2025/11/06 00:00:00+00,459937.85168571,447637.37406617,53.9214161363939,-1.08882962301631,,F
2025/10/16 00:00:00+00,PER,T48F7TSJHCD00,12652305,"Installation of 3no. upgraded equipment cabinets, installation of 1no. transmission dish, and ancillary development thereto following removal of existing equipment",25/02072/FUL,ID56ISSJ20000,lharrisonDC2,lharrisonDC2,2025/10/17 09:10:35+00,2025/10/17 09:10:35+00,1,NONE,1,2517.30929422,459688,449774,PER,TSCARS,FUL,WEST,2025/10/17 00:00:00+00,459687.71098315,449774.24873294,53.9406482568841,-1.09222136488607,,F
2025/06/06 00:00:00+00,NOC,SXFQUVSJFI400,12652306,Crown lift up to 5m above ground level 1no. Oak - protected by Tree Preservation Order 111/1988,25/01142/TPO,001ARRSJBU000,jbarnettDC2,jbarnettDC2,2025/06/12 07:51:41+00,2025/06/12 07:51:41+00,1,NONE,1,600.91964897,465485,455852,NOC,MSTUBB,TPO,GREEN,2025/06/06 00:00:00+00,465485.2248084,455852.27183728,53.9945678152559,-1.00261475996839,,F
2025/05/19 00:00:00+00,WDN,SWI6I1SJMWX00,12652307,"Internal and external works including 1no. replacement door, repainting of doors and shutters, raising of floor levels, removal and erection of partition walls, installation of toilets",25/01000/LBC,000UB4SJBU000,jbarnettDC2,jbarnettDC2,2025/06/12 08:17:10+00,2025/06/12 08:17:10+00,1,NONE,1,251.413202,460259,451998,WDN,ADOWNE,LBC,EAST,2025/06/03 00:00:00+00,460258.5533748,451998.30505714,53.9605688981314,-1.08308831412674,,F
2025/05/19 00:00:00+00,PER,SWI6HPSJMWV00,12652308,Proposed repainting of external doors and shutters,25/00999/FUL,000UB4SJBU000,jbarnettDC2,jbarnettDC2,2025/06/12 08:21:09+00,2025/06/12 08:21:09+00,1,NONE,1,251.413202,460259,451998,PER,ADOWNE,FUL,EAST,2025/06/03 00:00:00+00,460258.5533748,451998.30505714,53.9605688981314,-1.08308831412674,,F
2025/06/11 00:00:00+00,NOB,SXOJHBSJFJT00,12652309,"Fell 1no. Holly (T1) and crown reduced 1no. Lilac (T2) to hedge height - trees in a conservation area",25/01164/TCA,0028O3SJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 09:00:10+00,2025/06/12 09:00:10+00,1,NONE,1,330.3455,461070,449504,NOB,MSTUBB,TCA,GREEN,2025/06/11 00:00:00+00,461069.96950208,449504.22006952,53.938060715252,-1.07122132970587,,F
2025/06/11 00:00:00+00,REF,SXP8IZSJFKD00,12652310,Non-material amendment to permitted application 24/01851/FULM to amend the approved plans,25/01173/NONMAT,PLORA7SJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/12 09:49:55+00,2025/06/12 09:49:55+00,1,NONE,1,14801.74588504,464198,451555,REF,LCRIPP,NONMAT,EAST,2025/06/16 00:00:00+00,464198.45413273,451554.90227118,53.9561112279684,-1.02314280912258,,F
2025/06/11 00:00:00+00,PER,SXP06TSJFK600,12652311,"Conversion of the existing building from 4no. flats to 1no. flat and 1no. dwelling, dormer to rear and alterations to two storey rear extension and bay window",25/01170/FUL,0021TXSJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 10:21:02+00,2025/06/12 10:21:02+00,1,NONE,1,323.90653903,459717,452409,PER,KSTRET,FUL,EAST,2025/06/20 00:00:00+00,459716.64494683,452408.69415724,53.9643196124942,-1.09126619094762,,F
2025/06/11 00:00:00+00,PER,SXP06USJFK700,12652312,"Internal and external alterations to include conversion of the existing building from 4no. flats to 1no. flat and 1no. dwelling, domer to rear, alterations to two storey rear extension and bay window, and removal of partition walls",25/01171/LBC,0021TXSJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 10:32:52+00,2025/06/12 10:32:52+00,1,NONE,1,315.125,459717,452409,PER,KSTRET,LBC,EAST,2025/06/26 00:00:00+00,459716.82803182,452408.70174705,53.964319659603,-1.09126339920609,,F
2025/06/12 00:00:00+00,REF,SXQMH0SJFKN00,12652313,"Dormer to side and rear roofslopes (retrospective), single storey rear extension and air conditioning units",25/01177/FUL,00212DSJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 10:51:43+00,2025/06/12 10:51:43+00,1,NONE,1,223.2349,460844,453544,REF,PE,FUL,EAST,2025/06/13 00:00:00+00,460843.60424542,453543.95912633,53.9743906059377,-1.07386501425382,,F
2025/06/12 00:00:00+00,PERLHE,SXQE4VSJFKK00,12652314,"Erection of single storey extension extending 5.93 metres beyond the rear wall of the original house, with a height to the eaves of 2.4 metres and a total height of 3.4 metres",25/01175/LHE,000FW8SJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 12:30:54+00,2025/06/12 12:30:54+00,1,NONE,1,221.53663905,456946,450120,PERLHE,LWARSA,LHE,WEST,2025/06/12 00:00:00+00,456946.24002737,450120.08207095,53.9440643874326,-1.13391441814657,,F
2025/06/11 00:00:00+00,HAPP,SXP8JLSJFKF00,12652315,Installation of air source heat pump to rear,25/01174/FUL,MABYA4SJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/12 14:02:59+00,2025/06/12 14:02:59+00,1,NONE,1,241.09730644,457843,450026,HAPP,LWARSA,FUL,WEST,2025/08/14 00:00:00+00,457842.52441764,450025.67518373,53.9431167987592,-1.12027918163287,,F
2025/06/12 00:00:00+00,PER,SXQUSESJFKS00,12652316,Non-material amendment to permitted application 24/02097/FUL for the addition of 1no. door to side,25/01179/NONMAT,000FEHSJBU000,lharrisonDC2,lharrisonDC2,2025/06/12 15:41:48+00,2025/06/12 15:41:48+00,1,NONE,1,182.3288,459546,454618,PER,SFRANC,NONMAT,WEST,2025/06/12 00:00:00+00,459546.14855751,454617.8349839,53.9841918177197,-1.09343385540284,,F
2025/09/26 00:00:00+00,NOB,T37DT6SJH2J00,12652317,Fell 3no. Plum (rear gdn) and remedial pruning of Ornamental Plum (front gdn) to crown raise to 2.4m over pavement and lateral reduction of branches growing towards to property to give up to 2m clearance - trees in a conservation area,25/01932/TCA,00038NSJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 10:44:46+00,2025/10/09 10:44:46+00,1,NONE,1,338.3654965,454890,448289,NOB,MSTUBB,TCA,GREEN,2025/09/26 00:00:00+00,454889.6666892,448289.02448614,53.9278307716174,-1.16557075730479,,F
2025/10/01 00:00:00+00,NOB,T3V3UDSJ0GB00,12652318,Fell 1no. Spruce (rear gdn) - tree in a conservation area,25/02020/TCA,001AU0SJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 11:33:26+00,2025/10/09 11:33:26+00,1,NONE,1,402.85655405,463541,460869,NOB,MSTUBB,TCA,GREEN,2025/10/01 00:00:00+00,463541.22700243,460868.61632039,54.0398887043348,-1.03121609775843,,F
2025/10/01 00:00:00+00,NOB,T3G6JTSJH4K00,12652319,"Up to 1.8m crown reduction of 3no. Damsons, 1no. Cherry and up to 2.4m crown reduction of 2no. Cedar - trees in a conservation area",25/01961/TCA,00219OSJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 11:59:51+00,2025/10/09 11:59:51+00,1,NONE,1,1192.635812,465715,456074,NOB,MSTUBB,TCA,GREEN,2025/10/01 00:00:00+00,465715.08745782,456074.38620813,53.9965346638534,-.999061288947793,,F
2025/10/09 00:00:00+00,HAPP,T3V866SJH9500,12652320,"Two storey side extension, single storey front extension and rear dormer",25/02022/FUL,000TF2SJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 14:04:08+00,2025/10/09 14:04:08+00,1,NONE,1,284.011755,458974,449151,HAPP,CWRIGH,FUL,WEST,2025/10/10 00:00:00+00,458974.39781377,449151.37027849,53.9351322663201,-1.10320631746086,,F
2025/10/09 00:00:00+00,INVNOD,T3V85SSJH9200,12652321,"Erection of single storey extension extending 4.50 metres beyond the rear wall of the original house, with a height to the eaves of 2.90 metres and a total height of 3.90 metres",25/02021/LHE,0018KRSJBU000,nfirbyDC2,nfirbyDC2,2025/10/09 14:31:29+00,2025/10/09 14:31:29+00,1,NONE,1,414.55035,462598,451762,INVNOD,KSTRET,LHE,EAST,,462598.01219129,451761.72748719,53.9581656148812,-1.04748644336065,,F
2025/10/03 00:00:00+00,NOB,T3K47OSJH5Y00,12652322,Up to 2m crown reduction of 1no. Chinese Crab Apple - tree in a conservation area,25/01985/TCA,001AQUSJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 15:06:11+00,2025/10/09 15:06:11+00,1,NONE,1,351.42077,465764,456152,NOB,MSTUBB,TCA,GREEN,2025/10/03 00:00:00+00,465764.32956732,456152.38199404,53.9972293008522,-.998293446852441,,F
2025/10/02 00:00:00+00,NOC,T3I16RSJH5200,12652323,Up to 3m lateral branch reduction on the southern side of tree over site entrance of 1no. Poplar tree protected by Tree Preservation Order CYC 242,25/01966/TPO,0027U6SJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 15:16:20+00,2025/10/09 15:16:20+00,1,NONE,1,2364.06635012,462272,455634,NOC,MSTUBB,TPO,GREEN,2025/10/02 00:00:00+00,462271.50297729,455634.4770784,53.9930072436384,-1.05167192672346,,F
2025/10/08 00:00:00+00,PER,T3TLTXSJH8O00,12652324,"Change of use from Commercial, Business and Service (use class E) to 1no. dwellinghouse (use class C3) under The Town and Country Planning (General Permitted Development) Order 2015 (as amended) - Schedule 2, Part 3, Class MA",25/02018/ERC,0014TASJBU000,lharrisonDC2,lharrisonDC2,2025/10/09 15:31:49+00,2025/10/09 15:31:49+00,1,NONE,1,304.04936809,456806,456408,PER,EPOT,ERC,WEST,2025/10/08 00:00:00+00,456806.18812586,456407.64339198,54.0005839767372,-1.13487852744724,,F
